"filename", "language", "JSON", "YAML", "Ignore", "JavaScript", "Markdown", "HTML", "XML", "JavaScript React", "Dockerfile", "C#", "Shell Script", "SCSS", "SQL", "CSS", "comment", "blank", "total"
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library-api\BookLibrary.Services\ExceptionHandling\Middleware\ExceptionMiddlewareExtensions.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 3, 22
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library-api\BookLibrary.Services\Logger\LoggerManager.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 5, 33
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library-api\BookLibrary.Services\Offices\OfficesService.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 3, 27
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library-api\BookLibrary.Services\Reservations\ReservationsService.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 282, 0, 0, 0, 0, 0, 28, 310
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library-api\BookLibrary.Services\User\UsersService.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 7, 73
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library-api\BookLibrary.Services\Wishlist\WishlistService.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 176, 0, 0, 0, 0, 0, 14, 190
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library-api\Services\BookLibrary.Services.csproj", "XML", 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library-api\book-library-api\BookLibrary.API.csproj", "XML", 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 8, 48
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library-api\book-library-api\Controllers\ApiControllerBase.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 1, 1, 18
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library-api\book-library-api\Controllers\Auth\AuthController.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 0, 0, 0, 0, 2, 17, 99
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library-api\book-library-api\Controllers\Books\BooksController.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 0, 0, 0, 0, 0, 16, 113
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library-api\book-library-api\Controllers\Comments\CommentsController.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 6, 48
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library-api\book-library-api\Controllers\Offices\OfficesController.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 4, 33
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library-api\book-library-api\Controllers\Reservations\ReservationsController.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 1, 8, 69
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library-api\book-library-api\Controllers\Users\UsersController.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 8, 54
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library-api\book-library-api\Controllers\Wishlist\WishlistController.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 7, 62
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library-api\book-library-api\Dockerfile", "Dockerfile", 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 1, 1, 7
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library-api\book-library-api\Program.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 3, 21
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library-api\book-library-api\Properties\launchSettings.json", "JSON", 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library-api\book-library-api\Startup.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 119, 0, 0, 0, 0, 2, 30, 151
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library-api\book-library-api\app.yaml", "YAML", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library-api\book-library-api\appsettings.Development.json", "JSON", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library-api\book-library-api\appsettings.json", "JSON", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 15
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library\.eslintrc.json", "JSON", 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library\.prettierignore", "Ignore", 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library\.prettierrc", "JSON", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library\README.md", "Markdown", 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 69
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library\babel.config.js", "JavaScript", 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library\gulpfile.js", "JavaScript", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library\lint-staged.config.js", "JavaScript", 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 11
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library\package-lock.json", "JSON", 19694, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 19695
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library\package.json", "JSON", 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 78
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library\public\index.html", "HTML", 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 23, 1, 43
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library\public\manifest.json", "JSON", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library\public\no_image.svg", "XML", 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 2, 19
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library\sass\components\_authorization.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 1, 5, 34
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library\sass\components\_book-availability-section.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 0, 0, 0, 1, 65
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library\sass\components\_book-details.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 0, 0, 0, 15, 83
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library\sass\components\_book-grid.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 93, 0, 0, 0, 16, 109
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library\sass\components\_book-reservation-section.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 8, 42
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library\sass\components\_book-status.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 10, 56
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library\sass\components\_books-section.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 4, 32
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library\sass\components\_button.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 160, 0, 0, 0, 41, 201
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library\sass\components\_cant-find.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 2, 24
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library\sass\components\_categories.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library\sass\components\_check-in-form.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 2, 43
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library\sass\components\_comments.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 0, 0, 0, 11, 62
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library\sass\components\_confirmation-form.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 1, 15
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library\sass\components\_currently-reading.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 0, 0, 0, 14, 104
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library\sass\components\_dashboard.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 1, 12
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library\sass\components\_filter-popup.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 172, 0, 0, 0, 26, 198
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library\sass\components\_modal.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 11
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library\sass\components\_rating.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 5, 29
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library\sass\components\_reservation-modal.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 10, 60
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library\sass\components\_reservation-panel.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 1, 9
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library\sass\components\_reservations-table.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 0, 0, 0, 23, 108
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library\sass\components\_return-date.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 2, 11
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library\sass\components\_search-bar-result-block.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 4, 45
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library\sass\components\_search-bar.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 23
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library\sass\components\_select.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 0, 0, 0, 9, 63
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library\sass\components\_spinner.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 248, 0, 0, 0, 46, 294
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library\sass\components\_user-form.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 3
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library\sass\components\_wishform.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 1, 13
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library\sass\components\_wishlist.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 2, 17
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library\sass\core\_functions.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library\sass\core\_idons.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 3, 17
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library\sass\core\_mixins.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 8, 58
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library\sass\core\_typography.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 0, 0, 0, 9, 79
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library\sass\core\_variables.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 3, 12, 42
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library\sass\layout\_form.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115, 0, 0, 0, 27, 142
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library\sass\layout\_global.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 0, 0, 1, 19, 124
"c:\Users\User\Desktop\Devbridge\Projektas\sourcery-academy-2020-spring-team-edvinas\book-library\sass\layout\_header.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 95, 0, 0, 0, 17, 112
